user_id,amount,monthly_budget,cumulative_spend,financial_health_score,day_of_week,is_weekend,is_month_end,transaction_to_budget_ratio,budget_utilization_ratio,user_avg_transaction,amount_vs_user_avg,category_Hiburan & Nongkrong,category_Kebutuhan Kuliah,category_Makan & Minum,category_Tagihan & Kos,category_Transportasi,payment_method_Credit Card,payment_method_E-Wallet
CUST01036,59000,2683000,84000,96.87,6,1,1,0.021990309355199404,0.03130823704808051,123103.44827586207,-64103.44827586207,False,False,True,False,False,True,False
CUST01036,71000,2683000,71000,97.35,1,0,0,0.026462914647782332,0.026462914647782332,123103.44827586207,-52103.44827586207,False,True,False,False,False,False,False
CUST01036,11000,2683000,11000,99.59,3,0,0,0.004099888184867686,0.004099888184867686,123103.44827586207,-112103.44827586207,False,False,False,False,True,True,False
CUST01036,210000,2683000,210000,92.17,4,0,0,0.07827059262020127,0.07827059262020127,123103.44827586207,86896.55172413793,True,False,False,False,False,False,False
CUST01036,293000,2683000,503000,81.25,6,1,0,0.10920611256056653,0.1874767051807678,123103.44827586207,169896.5517241379,False,False,False,False,False,False,True
CUST01036,53000,2683000,53000,98.02,1,0,0,0.01975400670890794,0.01975400670890794,123103.44827586207,-70103.44827586207,False,False,True,False,False,False,False
CUST01036,22000,2683000,75000,97.2,0,0,0,0.008199776369735371,0.02795378307864331,123103.44827586207,-101103.44827586207,False,False,True,False,False,False,False
CUST01036,29000,2683000,29000,98.92,0,0,0,0.01080879612374208,0.01080879612374208,123103.44827586207,-94103.44827586207,False,False,True,False,False,False,True
CUST01036,54000,2683000,83000,96.91,4,0,0,0.02012672381662318,0.030935519940365263,123103.44827586207,-69103.44827586207,False,False,True,False,False,False,False
CUST01036,36000,2683000,119000,95.56,3,0,0,0.013417815877748788,0.04435333581811405,123103.44827586207,-87103.44827586207,False,False,False,False,True,False,False
CUST01039,42000,1686000,42000,97.51,4,0,0,0.02491103202846975,0.02491103202846975,164800.0,-122800.0,False,False,True,False,False,False,True
CUST01039,147000,1686000,189000,88.79,6,1,0,0.08718861209964412,0.11209964412811388,164800.0,-17800.0,False,True,False,False,False,False,False
CUST01039,55000,1686000,244000,85.53,4,0,0,0.03262158956109134,0.14472123368920523,164800.0,-109800.0,False,False,True,False,False,True,False
CUST01039,228000,1686000,472000,72.0,5,1,0,0.13523131672597866,0.27995255041518385,164800.0,63200.0,True,False,False,False,False,False,True
CUST01039,22000,1686000,22000,98.7,1,0,0,0.013048635824436536,0.013048635824436536,164800.0,-142800.0,False,False,False,False,True,False,True
CUST01039,61000,1686000,83000,95.08,1,0,0,0.036180308422301306,0.04922894424673784,164800.0,-103800.0,False,False,True,False,False,True,False
CUST01039,28000,1686000,111000,93.42,3,0,0,0.0166073546856465,0.06583629893238434,164800.0,-136800.0,False,False,True,False,False,False,True
CUST01039,295000,1686000,295000,82.5,5,1,0,0.1749703440094899,0.1749703440094899,164800.0,130200.0,False,False,False,False,False,False,True
CUST01039,102000,1686000,102000,93.95,3,0,0,0.060498220640569395,0.060498220640569395,164800.0,-62800.0,False,False,False,False,False,False,True
CUST01039,22000,1686000,22000,98.7,6,1,0,0.013048635824436536,0.013048635824436536,164800.0,-142800.0,False,False,False,False,True,False,False
CUST01039,524000,1686000,546000,67.62,5,1,0,0.3107947805456702,0.3238434163701068,164800.0,359200.0,False,False,False,True,False,True,False
CUST01039,84000,1686000,84000,95.02,1,0,0,0.0498220640569395,0.0498220640569395,164800.0,-80800.0,False,True,False,False,False,True,False
CUST01039,35000,1686000,35000,97.92,1,0,0,0.020759193357058125,0.020759193357058125,164800.0,-129800.0,False,False,False,False,True,False,False
CUST01039,20000,1686000,20000,98.81,3,0,0,0.011862396204033215,0.011862396204033215,164800.0,-144800.0,False,False,True,False,False,True,False
CUST01039,56000,1686000,76000,95.49,0,0,0,0.033214709371293,0.045077105575326216,164800.0,-108800.0,False,False,True,False,False,False,False
CUST01039,1390000,1686000,1466000,13.05,3,0,0,0.8244365361803084,0.8695136417556346,164800.0,1225200.0,False,False,False,True,False,True,False
CUST01039,20000,1686000,20000,98.81,1,0,1,0.011862396204033215,0.011862396204033215,164800.0,-144800.0,False,False,False,False,True,True,False
CUST01039,18000,1686000,18000,98.93,2,0,0,0.010676156583629894,0.010676156583629894,164800.0,-146800.0,False,False,True,False,False,False,False
CUST01039,26000,1686000,26000,98.46,3,0,0,0.01542111506524318,0.01542111506524318,164800.0,-138800.0,False,False,False,False,True,False,False
CUST01039,483000,1686000,509000,69.81,0,0,0,0.28647686832740216,0.30189798339264534,164800.0,318200.0,False,False,False,False,False,False,True
CUST01039,334000,1686000,334000,80.19,6,1,0,0.1981020166073547,0.1981020166073547,164800.0,169200.0,False,False,False,False,False,False,True
CUST01039,103000,1686000,437000,74.08,1,0,1,0.06109134045077105,0.25919335705812574,164800.0,-61800.0,True,False,False,False,False,False,False
CUST01039,174000,1686000,174000,89.68,1,0,0,0.10320284697508897,0.10320284697508897,164800.0,9200.0,False,True,False,False,False,False,False
CUST01039,40000,1686000,40000,97.63,2,0,0,0.02372479240806643,0.02372479240806643,164800.0,-124800.0,False,False,True,False,False,False,False
CUST01039,55000,1686000,95000,94.37,4,0,0,0.03262158956109134,0.05634638196915777,164800.0,-109800.0,False,False,True,False,False,False,True
CUST01039,71000,1686000,71000,95.79,3,0,0,0.042111506524317915,0.042111506524317915,164800.0,-93800.0,False,False,True,False,False,False,False
CUST01039,161000,1686000,161000,90.45,5,1,1,0.09549228944246738,0.09549228944246738,164800.0,-3800.0,False,True,False,False,False,False,False
CUST01039,35000,1686000,35000,97.92,5,1,0,0.020759193357058125,0.020759193357058125,164800.0,-129800.0,False,False,False,False,True,False,True
CUST01039,263000,1686000,263000,84.4,3,0,0,0.15599051008303677,0.15599051008303677,164800.0,98200.0,True,False,False,False,False,False,True
CUST01039,50000,1686000,50000,97.03,5,1,0,0.02965599051008304,0.02965599051008304,164800.0,-114800.0,False,False,True,False,False,False,False
CUST01041,62000,3656000,62000,98.3,6,1,0,0.016958424507658644,0.016958424507658644,262000.0,-200000.0,False,False,True,False,False,False,True
CUST01041,51000,3656000,51000,98.61,5,1,0,0.013949671772428883,0.013949671772428883,262000.0,-211000.0,False,False,True,False,False,False,True
CUST01041,2335000,3656000,2386000,34.74,1,0,0,0.6386761487964989,0.6526258205689278,262000.0,2073000.0,False,False,False,True,False,False,False
CUST01041,270000,3656000,2656000,27.35,2,0,0,0.07385120350109409,0.7264770240700219,262000.0,8000.0,True,False,False,False,False,False,False
CUST01041,276000,3656000,276000,92.45,1,0,0,0.07549234135667396,0.07549234135667396,262000.0,14000.0,True,False,False,False,False,True,False
CUST01041,37000,3656000,37000,98.99,6,1,0,0.01012035010940919,0.01012035010940919,262000.0,-225000.0,False,False,True,False,False,False,True
CUST01041,850000,3656000,887000,75.74,6,1,0,0.2324945295404814,0.2426148796498906,262000.0,588000.0,False,False,False,True,False,True,False
CUST01041,16000,3656000,903000,75.3,0,0,0,0.00437636761487965,0.24699124726477023,262000.0,-246000.0,False,False,False,False,True,True,False
CUST01041,37000,3656000,37000,98.99,2,0,0,0.01012035010940919,0.01012035010940919,262000.0,-225000.0,False,False,False,False,True,True,False
CUST01041,46000,3656000,46000,98.74,1,0,0,0.012582056892778994,0.012582056892778994,262000.0,-216000.0,False,False,True,False,False,False,False
CUST01041,130000,3656000,130000,96.44,3,0,0,0.03555798687089715,0.03555798687089715,262000.0,-132000.0,False,False,False,False,False,True,False
CUST01041,36000,3656000,36000,99.02,1,0,0,0.009846827133479213,0.009846827133479213,262000.0,-226000.0,False,False,False,False,True,False,False
CUST01041,32000,3656000,32000,99.12,1,0,0,0.0087527352297593,0.0087527352297593,262000.0,-230000.0,False,False,False,False,True,False,False
CUST01041,216000,3656000,216000,94.09,3,0,0,0.05908096280087528,0.05908096280087528,262000.0,-46000.0,False,False,False,False,False,False,False
CUST01041,27000,3656000,27000,99.26,5,1,0,0.00738512035010941,0.00738512035010941,262000.0,-235000.0,False,False,False,False,True,False,False
CUST01041,28000,3656000,55000,98.5,6,1,0,0.007658643326039387,0.015043763676148797,262000.0,-234000.0,False,False,False,False,True,False,False
CUST01041,211000,3656000,211000,94.23,1,0,0,0.057713347921225386,0.057713347921225386,262000.0,-51000.0,True,False,False,False,False,False,True
CUST01041,56000,3656000,56000,98.47,4,0,0,0.015317286652078774,0.015317286652078774,262000.0,-206000.0,False,False,True,False,False,True,False
CUST01043,174000,3316000,174000,94.75,3,0,0,0.05247285886610374,0.05247285886610374,225200.0,-51200.0,True,False,False,False,False,False,False
CUST01043,53000,3316000,227000,93.15,0,0,0,0.015983112183353437,0.06845597104945718,225200.0,-172200.0,False,False,True,False,False,True,False
CUST01043,31000,3316000,31000,99.07,1,0,0,0.009348612786489748,0.009348612786489748,225200.0,-194200.0,False,False,False,False,True,False,False
CUST01043,453000,3316000,484000,85.4,2,0,0,0.13661037394451145,0.14595898673100122,225200.0,227800.0,False,False,False,False,False,False,True
CUST01043,34000,3316000,34000,98.97,5,1,0,0.010253317249698432,0.010253317249698432,225200.0,-191200.0,False,False,True,False,False,False,True
CUST01043,29000,3316000,63000,98.1,0,0,0,0.008745476477683957,0.018998793727382387,225200.0,-196200.0,False,False,True,False,False,False,False
CUST01043,21000,3316000,21000,99.37,2,0,0,0.006332931242460796,0.006332931242460796,225200.0,-204200.0,False,False,False,False,True,False,True
CUST01043,121000,3316000,121000,96.35,2,0,0,0.036489746682750304,0.036489746682750304,225200.0,-104200.0,True,False,False,False,False,False,True
CUST01043,21000,3316000,21000,99.37,1,0,0,0.006332931242460796,0.006332931242460796,225200.0,-204200.0,False,False,True,False,False,False,False
CUST01043,195000,3316000,216000,93.49,6,1,0,0.058805790108564536,0.06513872135102533,225200.0,-30200.0,False,False,False,False,False,False,False
CUST01043,74000,3316000,74000,97.77,3,0,0,0.022316043425814235,0.022316043425814235,225200.0,-151200.0,False,False,True,False,False,True,False
CUST01043,111000,3316000,111000,96.65,0,0,0,0.03347406513872135,0.03347406513872135,225200.0,-114200.0,True,False,False,False,False,True,False
CUST01043,61000,3316000,172000,94.81,1,0,0,0.0183956574185766,0.05186972255729795,225200.0,-164200.0,False,False,True,False,False,False,True
CUST01043,21000,3316000,21000,99.37,5,1,0,0.006332931242460796,0.006332931242460796,225200.0,-204200.0,False,False,False,False,True,False,True
CUST01043,40000,3316000,61000,98.16,2,0,0,0.012062726176115802,0.0183956574185766,225200.0,-185200.0,False,False,False,False,True,True,False
CUST01043,249000,3316000,249000,92.49,3,0,0,0.07509047044632086,0.07509047044632086,225200.0,23800.0,False,False,False,False,False,False,True
CUST01043,2301000,3316000,2550000,23.1,5,1,0,0.6939083232810616,0.7689987937273823,225200.0,2075800.0,False,False,False,True,False,False,True
CUST01043,11000,3316000,11000,99.67,4,0,0,0.0033172496984318458,0.0033172496984318458,225200.0,-214200.0,False,False,False,False,True,False,False
CUST01043,70000,3316000,81000,97.56,4,0,0,0.021109770808202654,0.0244270205066345,225200.0,-155200.0,False,False,True,False,False,False,False
CUST01043,434000,3316000,434000,86.91,3,0,0,0.13088057901085645,0.13088057901085645,225200.0,208800.0,False,False,False,False,False,False,False
CUST01050,144000,3891000,144000,96.3,3,0,0,0.03700848111025443,0.03700848111025443,197148.14814814815,-53148.148148148146,True,False,False,False,False,True,False
CUST01050,46000,3891000,190000,95.12,0,0,0,0.011822153687997944,0.04883063479825238,197148.14814814815,-151148.14814814815,False,False,False,False,True,False,False
CUST01050,43000,3891000,43000,98.89,4,0,0,0.011051143664867643,0.011051143664867643,197148.14814814815,-154148.14814814815,False,False,True,False,False,False,True
CUST01050,161000,3891000,161000,95.86,3,0,0,0.041377537907992805,0.041377537907992805,197148.14814814815,-36148.148148148146,False,True,False,False,False,True,False
CUST01050,65000,3891000,226000,94.19,3,0,0,0.01670521716782318,0.058082755075815985,197148.14814814815,-132148.14814814815,False,False,True,False,False,True,False
CUST01050,151000,3891000,151000,96.12,1,0,0,0.038807504497558466,0.038807504497558466,197148.14814814815,-46148.148148148146,False,False,False,False,False,False,False
CUST01050,2206000,3891000,2357000,39.42,3,0,0,0.5669493703418145,0.6057568748393729,197148.14814814815,2008851.851851852,False,False,False,True,False,False,True
CUST01050,30000,3891000,30000,99.23,6,1,0,0.007710100231303007,0.007710100231303007,197148.14814814815,-167148.14814814815,False,False,False,False,True,False,True
CUST01050,62000,3891000,92000,97.64,3,0,0,0.01593420714469288,0.023644307375995887,197148.14814814815,-135148.14814814815,False,False,True,False,False,False,True
CUST01050,45000,3891000,45000,98.84,0,0,0,0.01156515034695451,0.01156515034695451,197148.14814814815,-152148.14814814815,False,False,True,False,False,False,True
CUST01050,39000,3891000,39000,99.0,3,0,0,0.010023130300693909,0.010023130300693909,197148.14814814815,-158148.14814814815,False,False,True,False,False,True,False
CUST01050,32000,3891000,32000,99.18,0,0,0,0.008224106913389874,0.008224106913389874,197148.14814814815,-165148.14814814815,False,False,False,False,True,False,False
CUST01050,195000,3891000,195000,94.99,1,0,0,0.05011565150346955,0.05011565150346955,197148.14814814815,-2148.148148148146,False,True,False,False,False,False,True
CUST01050,57000,3891000,57000,98.54,3,0,0,0.014649190439475714,0.014649190439475714,197148.14814814815,-140148.14814814815,False,False,True,False,False,False,False
CUST01050,54000,3891000,111000,97.15,4,0,0,0.013878180416345412,0.028527370855821126,197148.14814814815,-143148.14814814815,False,False,True,False,False,True,False
CUST01050,855000,3891000,966000,75.17,3,0,0,0.2197378565921357,0.24826522744795682,197148.14814814815,657851.8518518519,False,False,False,True,False,False,True
CUST01050,19000,3891000,19000,99.51,6,1,0,0.004883063479825238,0.004883063479825238,197148.14814814815,-178148.14814814815,False,False,False,False,True,False,False
CUST01050,16000,3891000,16000,99.59,4,0,0,0.004112053456694937,0.004112053456694937,197148.14814814815,-181148.14814814815,False,False,False,False,True,False,False
CUST01050,40000,3891000,56000,98.56,5,1,0,0.010280133641737342,0.01439218709843228,197148.14814814815,-157148.14814814815,False,False,True,False,False,False,True
CUST01050,47000,3891000,47000,98.79,4,0,0,0.012079157029041377,0.012079157029041377,197148.14814814815,-150148.14814814815,False,False,False,False,True,False,False
CUST01050,335000,3891000,335000,91.39,0,0,0,0.08609611924955024,0.08609611924955024,197148.14814814815,137851.85185185185,False,False,False,False,False,True,False
CUST01050,128000,3891000,463000,88.1,4,0,0,0.0328964276535595,0.11899254690310974,197148.14814814815,-69148.14814814815,False,True,False,False,False,True,False
CUST01050,47000,3891000,47000,98.79,2,0,0,0.012079157029041377,0.012079157029041377,197148.14814814815,-150148.14814814815,False,False,False,False,True,False,False
CUST01050,203000,3891000,203000,94.78,6,1,0,0.052171678231817016,0.052171678231817016,197148.14814814815,5851.851851851854,True,False,False,False,False,False,True
CUST01050,33000,3891000,236000,93.93,3,0,0,0.008481110254433308,0.060652788486250324,197148.14814814815,-164148.14814814815,False,False,True,False,False,False,True
CUST01050,252000,3891000,488000,87.46,4,0,0,0.06476484194294525,0.12541763042919557,197148.14814814815,54851.851851851854,True,False,False,False,False,False,False
CUST01050,18000,3891000,18000,99.54,2,0,0,0.004626060138781804,0.004626060138781804,197148.14814814815,-179148.14814814815,False,False,True,False,False,False,False
CUST01051,24000,2475000,24000,99.03,3,0,0,0.009696969696969697,0.009696969696969697,207238.09523809524,-183238.09523809524,False,False,True,False,False,False,False
CUST01051,194000,2475000,194000,92.16,6,1,0,0.07838383838383839,0.07838383838383839,207238.09523809524,-13238.095238095237,False,True,False,False,False,True,False
CUST01051,25000,2475000,25000,98.99,0,0,0,0.010101010101010102,0.010101010101010102,207238.09523809524,-182238.09523809524,False,False,False,False,True,True,False
CUST01051,443000,2475000,468000,81.09,3,0,0,0.17898989898989898,0.1890909090909091,207238.09523809524,235761.90476190476,False,False,False,False,False,False,False
CUST01051,199000,2475000,199000,91.96,0,0,0,0.08040404040404041,0.08040404040404041,207238.09523809524,-8238.095238095237,False,True,False,False,False,False,True
CUST01051,23000,2475000,23000,99.07,5,1,0,0.009292929292929294,0.009292929292929294,207238.09523809524,-184238.09523809524,False,False,True,False,False,False,False
CUST01051,184000,2475000,207000,91.64,3,0,0,0.07434343434343435,0.08363636363636363,207238.09523809524,-23238.095238095237,False,False,False,False,False,False,True
CUST01051,14000,2475000,14000,99.43,0,0,0,0.0056565656565656566,0.0056565656565656566,207238.09523809524,-193238.09523809524,False,False,False,False,True,False,False
CUST01051,63000,2475000,63000,97.45,5,1,0,0.025454545454545455,0.025454545454545455,207238.09523809524,-144238.09523809524,False,False,True,False,False,False,False
CUST01051,21000,2475000,21000,99.15,6,1,0,0.008484848484848486,0.008484848484848486,207238.09523809524,-186238.09523809524,False,False,True,False,False,True,False
CUST01051,769000,2475000,790000,68.08,3,0,0,0.3107070707070707,0.3191919191919192,207238.09523809524,561761.9047619047,False,False,False,True,False,False,False
CUST01051,76000,2475000,76000,96.93,1,0,0,0.030707070707070707,0.030707070707070707,207238.09523809524,-131238.09523809524,True,False,False,False,False,False,True
CUST01051,67000,2475000,67000,97.29,4,0,0,0.02707070707070707,0.02707070707070707,207238.09523809524,-140238.09523809524,False,True,False,False,False,True,False
CUST01051,1905000,2475000,1905000,23.03,2,0,0,0.7696969696969697,0.7696969696969697,207238.09523809524,1697761.9047619049,False,False,False,True,False,False,False
CUST01051,67000,2475000,1972000,20.32,3,0,0,0.02707070707070707,0.7967676767676768,207238.09523809524,-140238.09523809524,False,False,True,False,False,True,False
CUST01051,26000,2475000,26000,98.95,6,1,0,0.010505050505050505,0.010505050505050505,207238.09523809524,-181238.09523809524,False,False,False,False,True,False,True
CUST01051,48000,2475000,74000,97.01,6,1,0,0.019393939393939394,0.0298989898989899,207238.09523809524,-159238.09523809524,False,False,True,False,False,False,True
CUST01051,41000,2475000,41000,98.34,4,0,0,0.016565656565656565,0.016565656565656565,207238.09523809524,-166238.09523809524,False,False,True,False,False,False,True
CUST01051,27000,2475000,68000,97.25,4,0,0,0.01090909090909091,0.027474747474747475,207238.09523809524,-180238.09523809524,False,False,True,False,False,True,False
CUST01051,12000,2475000,12000,99.52,4,0,0,0.0048484848484848485,0.0048484848484848485,207238.09523809524,-195238.09523809524,False,False,False,False,True,False,False
CUST01051,124000,2475000,136000,94.51,5,1,0,0.050101010101010104,0.05494949494949495,207238.09523809524,-83238.09523809524,False,True,False,False,False,False,False
CUST01053,263000,2350000,263000,88.81,0,0,0,0.11191489361702128,0.11191489361702128,243291.66666666666,19708.333333333343,True,False,False,False,False,False,True
CUST01053,181000,2350000,181000,92.3,5,1,0,0.07702127659574468,0.07702127659574468,243291.66666666666,-62291.66666666666,True,False,False,False,False,False,False
CUST01053,74000,2350000,74000,96.85,1,0,0,0.03148936170212766,0.03148936170212766,243291.66666666666,-169291.66666666666,False,False,True,False,False,False,False
CUST01053,126000,2350000,126000,94.64,3,0,0,0.05361702127659575,0.05361702127659575,243291.66666666666,-117291.66666666666,False,False,False,False,False,False,True
CUST01053,65000,2350000,65000,97.23,6,1,0,0.027659574468085105,0.027659574468085105,243291.66666666666,-178291.66666666666,False,False,True,False,False,False,False
CUST01053,293000,2350000,293000,87.53,1,0,0,0.12468085106382978,0.12468085106382978,243291.66666666666,49708.33333333334,True,False,False,False,False,False,False
CUST01053,35000,2350000,328000,86.04,1,0,0,0.014893617021276596,0.13957446808510637,243291.66666666666,-208291.66666666666,False,False,True,False,False,True,False
CUST01053,57000,2350000,57000,97.57,2,0,0,0.02425531914893617,0.02425531914893617,243291.66666666666,-186291.66666666666,False,False,True,False,False,False,True
CUST01053,39000,2350000,39000,98.34,0,0,0,0.016595744680851062,0.016595744680851062,243291.66666666666,-204291.66666666666,False,True,False,False,False,False,True
CUST01053,54000,2350000,54000,97.7,1,0,0,0.02297872340425532,0.02297872340425532,243291.66666666666,-189291.66666666666,True,False,False,False,False,False,False
CUST01053,33000,2350000,33000,98.6,1,0,0,0.014042553191489362,0.014042553191489362,243291.66666666666,-210291.66666666666,False,False,True,False,False,False,False
CUST01053,42000,2350000,42000,98.21,0,0,0,0.017872340425531916,0.017872340425531916,243291.66666666666,-201291.66666666666,False,False,False,False,True,True,False
CUST01053,1896000,2350000,1896000,19.32,1,0,0,0.8068085106382978,0.8068085106382978,243291.66666666666,1652708.3333333333,False,False,False,True,False,False,True
CUST01053,21000,2350000,1917000,18.43,1,0,0,0.008936170212765958,0.8157446808510638,243291.66666666666,-222291.66666666666,False,False,True,False,False,False,False
CUST01053,20000,2350000,1937000,17.57,3,0,1,0.00851063829787234,0.8242553191489361,243291.66666666666,-223291.66666666666,False,False,True,False,False,True,False
CUST01053,2133000,2350000,2133000,9.23,3,0,0,0.9076595744680851,0.9076595744680851,243291.66666666666,1889708.3333333333,False,False,False,True,False,False,False
CUST01053,157000,2350000,157000,93.32,3,0,0,0.06680851063829787,0.06680851063829787,243291.66666666666,-86291.66666666666,False,False,False,False,False,True,False
CUST01053,49000,2350000,206000,91.23,5,1,0,0.020851063829787235,0.0876595744680851,243291.66666666666,-194291.66666666666,False,False,False,False,True,False,False
CUST01053,89000,2350000,89000,96.21,5,1,0,0.03787234042553191,0.03787234042553191,243291.66666666666,-154291.66666666666,False,True,False,False,False,False,True
CUST01053,21000,2350000,110000,95.32,3,0,0,0.008936170212765958,0.04680851063829787,243291.66666666666,-222291.66666666666,False,False,True,False,False,True,False
CUST01053,22000,2350000,22000,99.06,2,0,0,0.009361702127659575,0.009361702127659575,243291.66666666666,-221291.66666666666,False,False,True,False,False,False,True
CUST01053,12000,2350000,12000,99.49,6,1,0,0.005106382978723404,0.005106382978723404,243291.66666666666,-231291.66666666666,False,False,False,False,True,False,True
CUST01053,104000,2350000,104000,95.57,6,1,0,0.04425531914893617,0.04425531914893617,243291.66666666666,-139291.66666666666,False,True,False,False,False,True,False
CUST01053,53000,2350000,53000,97.74,6,1,0,0.0225531914893617,0.0225531914893617,243291.66666666666,-190291.66666666666,False,True,False,False,False,False,False
CUST01054,21000,3660000,21000,99.43,2,0,0,0.005737704918032787,0.005737704918032787,232807.6923076923,-211807.6923076923,False,False,True,False,False,False,False
CUST01054,164000,3660000,164000,95.52,5,1,0,0.04480874316939891,0.04480874316939891,232807.6923076923,-68807.69230769231,False,False,False,False,False,True,False
CUST01054,466000,3660000,466000,87.27,0,0,0,0.1273224043715847,0.1273224043715847,232807.6923076923,233192.3076923077,False,False,False,False,False,True,False
CUST01054,111000,3660000,111000,96.97,4,0,0,0.030327868852459017,0.030327868852459017,232807.6923076923,-121807.69230769231,True,False,False,False,False,False,False
CUST01054,22000,3660000,22000,99.4,6,1,0,0.006010928961748634,0.006010928961748634,232807.6923076923,-210807.6923076923,False,False,False,False,True,False,False
CUST01054,1059000,3660000,1081000,70.46,6,1,0,0.289344262295082,0.2953551912568306,232807.6923076923,826192.3076923077,False,False,False,True,False,True,False
CUST01054,477000,3660000,477000,86.97,0,0,0,0.130327868852459,0.130327868852459,232807.6923076923,244192.3076923077,False,False,False,False,False,True,False
CUST01054,99000,3660000,99000,97.3,4,0,0,0.027049180327868853,0.027049180327868853,232807.6923076923,-133807.6923076923,False,True,False,False,False,False,False
CUST01054,55000,3660000,55000,98.5,6,1,0,0.015027322404371584,0.015027322404371584,232807.6923076923,-177807.6923076923,False,False,True,False,False,False,True
CUST01054,57000,3660000,112000,96.94,5,1,0,0.01557377049180328,0.030601092896174863,232807.6923076923,-175807.6923076923,False,False,True,False,False,True,False
CUST01054,30000,3660000,142000,96.12,6,1,0,0.00819672131147541,0.03879781420765027,232807.6923076923,-202807.6923076923,False,False,True,False,False,False,False
CUST01054,1384000,3660000,1526000,58.31,3,0,0,0.37814207650273224,0.4169398907103825,232807.6923076923,1151192.3076923077,False,False,False,True,False,True,False
CUST01054,13000,3660000,1539000,57.95,5,1,0,0.003551912568306011,0.4204918032786885,232807.6923076923,-219807.6923076923,False,False,False,False,True,False,True
CUST01054,426000,3660000,1965000,46.31,3,0,0,0.11639344262295082,0.5368852459016393,232807.6923076923,193192.3076923077,False,False,False,False,False,True,False
CUST01054,62000,3660000,62000,98.31,6,1,0,0.016939890710382512,0.016939890710382512,232807.6923076923,-170807.6923076923,False,False,True,False,False,True,False
CUST01054,33000,3660000,95000,97.4,0,0,0,0.009016393442622951,0.025956284153005466,232807.6923076923,-199807.6923076923,False,False,True,False,False,False,True
CUST01054,46000,3660000,46000,98.74,2,0,0,0.012568306010928962,0.012568306010928962,232807.6923076923,-186807.6923076923,False,False,False,False,True,True,False
CUST01054,126000,3660000,126000,96.56,0,0,0,0.03442622950819672,0.03442622950819672,232807.6923076923,-106807.69230769231,True,False,False,False,False,False,False
CUST01054,21000,3660000,147000,95.98,5,1,0,0.005737704918032787,0.04016393442622951,232807.6923076923,-211807.6923076923,False,False,True,False,False,False,False
CUST01054,53000,3660000,200000,94.54,5,1,0,0.01448087431693989,0.0546448087431694,232807.6923076923,-179807.6923076923,False,False,True,False,False,False,True
CUST01054,154000,3660000,154000,95.79,6,1,0,0.04207650273224044,0.04207650273224044,232807.6923076923,-78807.69230769231,False,True,False,False,False,False,True
CUST01054,873000,3660000,873000,76.15,5,1,0,0.23852459016393443,0.23852459016393443,232807.6923076923,640192.3076923077,False,False,False,True,False,False,True
CUST01054,72000,3660000,945000,74.18,3,0,0,0.019672131147540985,0.2581967213114754,232807.6923076923,-160807.6923076923,False,False,True,False,False,False,True
CUST01054,124000,3660000,124000,96.61,3,0,0,0.033879781420765025,0.033879781420765025,232807.6923076923,-108807.69230769231,False,True,False,False,False,True,False
CUST01054,68000,3660000,68000,98.14,4,0,0,0.018579234972677595,0.018579234972677595,232807.6923076923,-164807.6923076923,False,False,True,False,False,True,False
CUST01054,37000,3660000,105000,97.13,5,1,0,0.010109289617486339,0.028688524590163935,232807.6923076923,-195807.6923076923,False,False,False,False,True,True,False
CUST01058,38000,2069000,38000,98.16,2,0,0,0.01836636056065732,0.01836636056065732,171875.0,-133875.0,False,False,True,False,False,False,True
CUST01058,51000,2069000,89000,95.7,2,0,0,0.024649589173513776,0.0430159497341711,171875.0,-120875.0,False,False,True,False,False,False,False
CUST01058,36000,2069000,36000,98.26,4,0,0,0.017399710004833254,0.017399710004833254,171875.0,-135875.0,False,False,True,False,False,False,True
CUST01058,17000,2069000,17000,99.18,5,1,0,0.008216529724504592,0.008216529724504592,171875.0,-154875.0,False,False,False,False,True,True,False
CUST01058,58000,2069000,75000,96.38,6,1,0,0.02803286611889802,0.03624939584340261,171875.0,-113875.0,False,False,True,False,False,False,False
CUST01058,74000,2069000,149000,92.8,1,0,0,0.035766070565490575,0.07201546640889318,171875.0,-97875.0,False,False,True,False,False,False,False
CUST01058,24000,2069000,24000,98.84,5,1,0,0.011599806669888834,0.011599806669888834,171875.0,-147875.0,False,False,False,False,True,False,True
CUST01058,45000,2069000,69000,96.67,2,0,0,0.021749637506041565,0.0333494441759304,171875.0,-126875.0,False,False,True,False,False,True,False
CUST01058,173000,2069000,173000,91.64,4,0,0,0.08361527307878203,0.08361527307878203,171875.0,1125.0,False,False,False,False,False,True,False
CUST01058,128000,2069000,128000,93.81,6,1,0,0.061865635572740454,0.061865635572740454,171875.0,-43875.0,False,True,False,False,False,True,False
CUST01058,47000,2069000,175000,91.54,1,0,0,0.022716288061865635,0.0845819236346061,171875.0,-124875.0,False,False,True,False,False,True,False
CUST01058,32000,2069000,207000,90.0,4,0,0,0.015466408893185114,0.1000483325277912,171875.0,-139875.0,False,False,True,False,False,False,False
CUST01058,192000,2069000,192000,90.72,6,1,0,0.09279845335911067,0.09279845335911067,171875.0,20125.0,True,False,False,False,False,False,False
CUST01058,175000,2069000,367000,82.26,5,1,0,0.0845819236346061,0.17738037699371678,171875.0,3125.0,False,True,False,False,False,False,False
CUST01058,27000,2069000,394000,80.96,6,1,1,0.01304978250362494,0.1904301594973417,171875.0,-144875.0,False,False,True,False,False,False,True
